Student Name,Student ID,Attendance Percentage,Previous Exam Score,Previous Semester Score,Assignment Score,Internal Assessment Score,Study Hours per Day,Class Participation Percentage,Sleep Hours per Day,Final Exam Score
Student_2571,3571,85.4,75.0,66.4,89.9,75.8,7.1,83.2,5.8,78.9
Student_2572,3572,70.5,68.6,79.9,77.5,64.4,3.2,63.5,6.4,71.6
Student_2573,3573,82.0,70.9,79.9,75.8,80.0,3.7,36.7,5.9,74.1
Student_2574,3574,84.5,70.5,89.6,80.2,66.1,2.3,69.5,5.9,76.1
Student_2575,3575,100.0,63.2,73.3,74.1,73.1,5.4,53.6,7.0,75.4
Student_2576,3576,73.9,51.5,79.9,83.3,79.8,2.8,72.0,6.8,70.1
Student_2577,3577,99.6,67.0,75.2,74.6,75.9,3.3,93.3,6.3,76.6
Student_2578,3578,95.0,77.3,63.2,84.7,80.5,4.4,81.5,6.6,77.7
Student_2579,3579,87.8,58.8,47.9,92.2,84.8,2.4,93.0,5.9,67.6
Student_2580,3580,100.0,75.2,80.2,72.8,66.4,3.7,61.6,7.6,78.3
Student_2581,3581,88.7,97.8,77.1,78.7,77.4,6.1,67.9,10.0,87.2
Student_2582,3582,88.9,87.3,67.6,84.6,44.7,4.6,54.3,5.7,75.2
Student_2583,3583,84.5,94.7,55.6,75.6,80.5,4.2,59.7,7.6,76.9
Student_2584,3584,97.2,79.7,82.6,84.6,75.0,4.3,56.1,7.1,81.7
Student_2585,3585,96.0,89.0,71.8,85.6,68.2,3.4,50.4,8.0,79.9
Student_2586,3586,78.7,66.3,81.7,90.8,81.2,7.0,90.5,8.0,81.5
Student_2587,3587,71.8,67.3,97.4,73.9,89.7,2.8,38.6,7.3,76.7
Student_2588,3588,83.0,42.1,49.3,70.6,73.2,4.3,90.6,6.9,61.9
Student_2589,3589,77.0,89.2,66.6,76.9,68.6,4.2,88.7,6.3,76.9
Student_2590,3590,84.4,93.5,72.5,70.3,79.7,5.5,77.5,5.9,81.5
Student_2591,3591,97.4,68.4,92.5,85.6,64.6,5.7,53.3,6.9,81.6
Student_2592,3592,80.4,72.0,55.4,68.4,71.4,4.0,46.3,5.1,66.7
Student_2593,3593,84.6,66.0,98.2,100.0,90.2,4.4,61.8,6.1,83.2
Student_2594,3594,85.6,79.6,76.6,93.0,78.6,4.5,79.4,8.7,81.8
Student_2595,3595,93.5,88.5,73.8,80.1,59.2,0.6,70.0,7.1,76.2
Student_2596,3596,62.5,54.1,72.6,88.7,60.0,1.6,54.3,8.3,64.4
Student_2597,3597,78.9,79.9,69.8,63.6,79.6,3.1,87.2,9.2,75.6
Student_2598,3598,87.1,71.7,87.6,100.0,86.6,3.2,95.3,6.7,82.8
Student_2599,3599,97.0,76.4,62.2,74.1,61.8,2.2,66.6,7.3,72.0
Student_2600,3600,80.1,80.5,79.1,78.8,82.5,5.1,71.6,6.5,80.0
Student_2601,3601,66.2,72.7,70.4,61.4,91.3,4.0,47.4,5.8,70.2
Student_2602,3602,91.2,73.8,65.9,84.9,96.9,3.7,63.8,5.6,76.5
Student_2603,3603,78.6,72.4,100.0,68.9,81.3,2.1,77.7,8.3,80.0
Student_2604,3604,73.1,86.6,80.0,81.0,83.1,3.9,75.3,7.3,80.4
Student_2605,3605,78.8,80.0,82.4,74.6,56.7,0.1,62.4,9.8,73.7
Student_2606,3606,83.2,77.6,88.7,69.2,99.0,3.8,65.9,8.5,82.2
Student_2607,3607,79.0,59.7,57.9,72.0,72.2,4.1,63.3,5.9,65.9
Student_2608,3608,62.9,70.5,96.0,82.3,68.7,4.4,65.8,8.3,78.0
Student_2609,3609,94.0,85.8,44.9,67.2,75.4,1.7,76.3,6.5,69.8
Student_2610,3610,97.7,75.5,65.8,72.5,93.1,4.3,40.5,8.8,77.3
Student_2611,3611,91.5,82.9,69.5,86.6,100.0,2.4,68.9,6.3,79.5
Student_2612,3612,73.6,96.2,82.0,100.0,79.3,2.8,75.2,5.4,82.8
Student_2613,3613,83.0,87.5,77.6,84.8,88.0,5.1,61.4,5.8,82.1
Student_2614,3614,84.9,76.1,73.0,70.8,78.4,7.0,62.8,5.9,78.1
Student_2615,3615,91.0,68.9,74.9,76.3,67.6,4.1,63.2,5.7,74.1
Student_2616,3616,91.7,44.4,63.3,80.3,92.8,2.8,62.8,6.1,66.9
Student_2617,3617,77.7,73.0,57.0,76.5,71.8,4.3,70.1,8.3,70.9
Student_2618,3618,85.8,71.1,83.7,89.0,93.4,5.4,71.9,9.7,83.7
Student_2619,3619,89.6,79.7,83.3,82.2,91.0,4.9,38.5,5.0,80.8
Student_2620,3620,99.6,73.2,94.0,89.1,84.1,8.1,79.8,8.9,90.6
Student_2621,3621,92.0,71.2,65.5,76.9,96.3,2.9,65.7,6.3,74.7
Student_2622,3622,92.9,53.6,83.3,93.3,100.0,4.4,99.0,7.5,80.6
Student_2623,3623,85.8,63.7,71.6,78.3,76.2,6.3,52.1,4.5,73.3
Student_2624,3624,99.1,80.7,89.3,70.3,69.9,6.2,57.0,7.8,84.3
Student_2625,3625,89.1,95.6,87.3,100.0,59.4,1.1,67.0,4.0,81.5
Student_2626,3626,76.4,73.8,77.5,61.8,100.0,4.0,76.2,7.5,77.1
Student_2627,3627,99.0,78.9,70.9,72.6,73.6,6.2,40.7,7.4,78.8
Student_2628,3628,92.0,86.4,86.5,73.7,89.4,8.3,57.6,7.3,88.1
Student_2629,3629,80.6,65.3,82.8,100.0,70.6,5.1,78.9,5.9,78.3
Student_2630,3630,80.2,79.4,66.8,98.1,93.4,3.4,55.8,7.8,77.8
Student_2631,3631,88.0,66.1,59.1,94.9,71.0,2.5,90.6,7.6,71.9
Student_2632,3632,89.6,85.4,71.5,76.7,66.1,7.3,63.2,6.7,80.8
Student_2633,3633,87.0,76.8,93.2,100.0,75.9,5.1,56.5,8.0,85.1
Student_2634,3634,88.1,78.6,88.8,83.7,72.7,2.7,79.2,6.9,80.8
Student_2635,3635,100.0,65.6,61.7,89.8,84.0,3.7,94.1,7.8,76.5
Student_2636,3636,95.7,83.5,61.0,81.8,77.5,4.5,76.2,6.8,78.1
Student_2637,3637,86.9,100.0,90.3,79.5,84.3,4.8,88.9,7.3,90.0
Student_2638,3638,94.4,62.9,61.4,77.5,75.1,2.7,95.1,7.9,71.9
Student_2639,3639,74.7,70.9,81.1,77.9,71.3,3.1,56.2,6.4,73.2
Student_2640,3640,89.0,77.8,67.6,86.1,72.2,1.5,84.1,5.1,73.8
Student_2641,3641,100.0,84.4,94.4,83.7,98.4,5.6,47.1,7.4,89.6
Student_2642,3642,82.8,68.3,65.8,79.7,80.3,3.5,76.4,8.8,73.7
Student_2643,3643,76.5,41.0,88.7,95.1,58.2,4.7,68.9,7.4,71.2
Student_2644,3644,78.5,91.3,77.2,50.3,72.8,6.1,88.6,7.5,80.5
Student_2645,3645,74.1,84.1,78.0,85.1,79.0,4.3,87.6,6.9,80.2
Student_2646,3646,77.2,54.1,51.4,87.2,96.5,3.8,78.5,8.1,68.1
Student_2647,3647,81.3,67.7,48.6,91.5,88.3,4.3,74.5,6.7,70.6
Student_2648,3648,70.9,93.8,72.4,79.4,68.8,4.1,77.6,6.3,78.2
Student_2649,3649,85.2,92.4,78.0,82.1,100.0,5.9,70.9,8.7,87.3
Student_2650,3650,94.0,86.3,61.5,89.9,77.7,4.5,69.1,6.2,78.9
Student_2651,3651,75.9,72.9,61.9,94.9,90.5,3.2,91.6,8.3,75.5
Student_2652,3652,100.0,76.0,81.7,77.0,66.4,5.6,93.4,8.7,83.4
Student_2653,3653,90.1,73.4,81.8,82.7,54.0,5.8,67.9,7.9,79.1
Student_2654,3654,95.3,88.5,73.3,96.8,63.9,2.0,73.6,5.1,79.1
Student_2655,3655,78.4,64.5,84.4,58.8,45.5,6.3,71.2,7.0,72.7
Student_2656,3656,93.5,65.3,60.9,73.1,99.1,4.5,45.8,6.7,72.8
Student_2657,3657,74.1,87.1,70.7,94.7,80.1,4.4,65.0,6.3,78.9
Student_2658,3658,93.9,74.5,94.8,90.9,68.8,5.5,94.0,7.2,86.2
Student_2659,3659,86.7,91.5,75.8,85.2,82.5,3.1,58.8,8.2,81.7
Student_2660,3660,90.5,66.9,76.5,75.5,79.9,5.4,100.0,6.3,78.5
Student_2661,3661,73.2,74.3,100.0,71.2,84.2,3.4,87.6,6.7,81.3
Student_2662,3662,76.0,63.9,58.2,74.1,90.1,1.8,76.0,6.6,67.2
Student_2663,3663,91.0,75.1,84.6,95.5,75.1,2.5,78.4,8.7,81.4
Student_2664,3664,75.5,57.3,95.0,73.7,69.2,4.9,56.2,6.6,74.7
Student_2665,3665,89.6,69.1,71.1,81.0,86.3,2.6,66.0,5.1,73.6
Student_2666,3666,71.3,57.8,85.3,72.5,86.0,6.4,91.6,4.6,75.6
Student_2667,3667,93.5,83.3,63.2,88.4,79.0,5.8,60.8,7.5,79.9
Student_2668,3668,72.7,83.6,66.8,74.6,99.8,6.0,85.9,5.9,79.2
Student_2669,3669,90.5,54.2,79.6,79.0,73.6,4.2,49.3,8.0,73.0
Student_2670,3670,91.3,91.0,84.6,63.2,69.0,4.4,52.0,5.0,80.4
Student_2671,3671,78.0,100.0,88.5,63.9,82.2,2.2,98.5,6.2,83.6
Student_2672,3672,90.8,75.6,93.8,80.1,71.3,5.5,69.8,5.0,82.6
Student_2673,3673,87.6,67.3,74.2,66.7,83.0,4.6,61.9,7.7,75.1
Student_2674,3674,79.6,100.0,89.3,100.0,69.7,4.9,90.4,8.0,89.7
Student_2675,3675,74.9,59.2,70.9,59.4,74.0,6.5,88.7,7.5,71.8
Student_2676,3676,65.4,75.2,85.8,72.0,96.9,3.1,83.8,5.4,76.9
Student_2677,3677,88.5,77.2,77.5,80.2,73.9,3.8,61.5,5.9,77.3
Student_2678,3678,69.4,91.1,80.3,76.3,70.0,4.5,65.7,7.4,79.4
Student_2679,3679,86.0,79.3,80.1,69.0,89.7,2.6,74.7,4.5,77.2
Student_2680,3680,82.4,69.0,55.7,70.4,67.5,3.7,80.4,6.6,68.4
Student_2681,3681,91.8,63.6,61.5,70.1,71.1,4.7,62.4,9.3,71.6
Student_2682,3682,82.0,70.9,76.2,77.1,83.8,3.5,72.6,6.7,75.6
Student_2683,3683,81.7,62.9,54.8,99.5,87.4,6.0,74.0,4.8,72.5
Student_2684,3684,92.3,75.6,85.0,80.8,90.2,1.7,89.3,6.1,80.3
Student_2685,3685,88.4,68.2,85.5,91.8,70.5,5.7,81.3,6.1,80.6
Student_2686,3686,88.2,57.1,78.9,85.1,84.0,5.0,47.4,10.0,76.5
Student_2687,3687,89.7,90.1,61.5,91.1,73.3,3.1,66.8,9.5,79.0
Student_2688,3688,69.6,69.0,91.6,52.0,71.9,2.6,56.1,8.1,72.4
Student_2689,3689,92.6,59.8,99.4,77.0,90.0,0.9,78.5,6.5,78.5
Student_2690,3690,91.1,73.0,76.8,93.1,72.5,2.8,83.8,8.8,79.0
Student_2691,3691,74.8,75.8,81.1,74.3,80.8,5.6,71.5,5.3,77.8
Student_2692,3692,82.6,54.0,77.4,97.6,79.6,3.9,66.0,8.6,74.4
Student_2693,3693,84.6,79.0,81.4,94.8,67.3,5.7,71.0,8.4,82.5
Student_2694,3694,83.7,62.4,73.6,75.3,87.7,3.1,73.1,6.8,72.9
Student_2695,3695,88.3,95.5,74.6,75.0,83.6,5.1,60.4,8.7,84.0
Student_2696,3696,99.3,81.3,85.9,69.9,58.1,2.9,51.7,6.3,78.2
Student_2697,3697,95.8,70.2,100.0,73.7,80.8,2.6,39.2,5.1,79.4
Student_2698,3698,71.9,66.1,58.2,67.7,70.3,3.8,89.0,8.5,68.2
Student_2699,3699,91.2,73.7,73.8,84.3,89.0,3.0,77.4,6.9,78.2
Student_2700,3700,98.3,82.4,60.8,65.4,63.5,1.7,75.4,7.9,72.9
Student_2701,3701,88.9,74.7,94.1,86.0,74.4,3.7,89.0,9.7,84.6
Student_2702,3702,95.9,72.4,67.9,86.3,81.6,4.2,51.2,5.9,76.0
Student_2703,3703,100.0,75.7,57.7,63.4,78.5,5.9,44.0,6.8,74.0
Student_2704,3704,95.2,67.8,82.7,95.5,85.6,5.4,75.8,9.4,84.0
Student_2705,3705,87.5,70.9,95.9,85.1,62.8,5.8,74.4,8.0,83.1
Student_2706,3706,95.5,50.0,83.0,87.5,94.5,5.1,44.0,6.0,76.0
Student_2707,3707,86.4,86.7,77.5,72.4,83.3,4.5,75.4,5.6,80.7
Student_2708,3708,85.2,78.6,79.9,86.2,91.6,2.2,64.0,6.2,78.6
Student_2709,3709,81.5,65.7,92.0,91.3,86.7,4.2,57.9,5.9,79.6
Student_2710,3710,100.0,97.8,64.5,79.0,77.9,4.9,65.0,7.4,83.2
Student_2711,3711,76.8,76.0,73.7,100.0,65.2,6.2,33.4,7.1,76.9
Student_2712,3712,100.0,62.6,69.6,80.4,72.4,5.0,61.1,7.4,75.1
Student_2713,3713,90.0,85.3,61.0,91.4,93.9,5.9,59.4,5.7,80.3
Student_2714,3714,71.0,79.8,71.1,82.9,91.9,2.5,78.4,6.9,75.7
Student_2715,3715,88.7,79.7,88.3,85.9,71.8,3.5,67.6,4.0,79.9
Student_2716,3716,64.0,69.9,81.8,63.3,49.8,4.6,79.6,7.2,71.1
Student_2717,3717,91.3,80.4,82.7,83.7,75.9,5.7,31.8,8.8,82.1
Student_2718,3718,93.9,71.9,76.8,72.7,75.1,3.8,57.4,4.9,75.2
Student_2719,3719,79.1,81.7,81.3,71.5,75.5,3.9,78.3,7.7,79.0
Student_2720,3720,86.2,52.1,65.4,97.4,83.3,5.0,65.4,6.1,71.6
Student_2721,3721,100.0,69.8,71.3,77.9,86.8,2.3,82.7,8.2,77.2
Student_2722,3722,79.9,95.7,77.3,70.0,87.9,6.4,42.9,7.2,83.2
Student_2723,3723,74.4,65.8,78.3,76.4,82.5,2.7,81.0,7.6,73.6
Student_2724,3724,99.8,67.8,78.8,67.0,60.0,1.1,60.4,7.1,72.0
Student_2725,3725,100.0,69.6,73.3,94.3,74.6,4.0,59.0,9.0,79.1
Student_2726,3726,85.0,60.4,70.5,73.0,100.0,6.5,84.9,7.5,77.3
Student_2727,3727,95.1,48.5,100.0,85.3,81.7,4.9,87.4,5.9,80.3
Student_2728,3728,98.4,72.2,85.9,93.6,81.7,5.1,85.5,7.1,84.8
Student_2729,3729,77.6,76.6,80.0,75.0,81.6,4.1,100.0,6.4,78.7
Student_2730,3730,80.1,74.4,72.2,85.3,82.2,3.8,89.0,7.2,77.2
Student_2731,3731,97.3,73.3,69.6,69.7,54.2,1.7,58.1,6.4,70.5
Student_2732,3732,100.0,75.5,73.4,100.0,75.6,0.6,72.1,6.0,77.0
Student_2733,3733,90.6,87.3,78.5,89.4,77.6,4.3,64.6,7.3,83.0
Student_2734,3734,76.2,72.7,52.4,78.1,90.8,6.0,100.0,7.1,74.1
Student_2735,3735,100.0,68.1,56.2,72.3,78.5,4.5,86.6,8.6,74.3
Student_2736,3736,79.7,71.6,67.4,78.9,61.5,4.9,67.2,6.4,72.2
Student_2737,3737,81.6,82.0,77.5,76.6,82.3,6.4,83.2,4.0,80.5
Student_2738,3738,88.4,91.9,72.1,99.5,70.0,4.5,51.5,6.5,81.6
Student_2739,3739,100.0,67.5,92.7,67.7,65.8,3.8,73.8,4.6,78.2
Student_2740,3740,93.5,76.2,57.2,81.3,69.7,2.8,55.9,7.6,71.8
Student_2741,3741,89.1,79.1,66.0,79.8,83.4,7.0,44.7,4.5,77.5
Student_2742,3742,89.6,63.1,93.2,78.8,90.6,4.8,81.8,5.5,81.0
Student_2743,3743,85.4,75.2,76.6,78.9,82.8,2.6,83.6,6.5,77.0
Student_2744,3744,90.6,57.4,85.6,78.8,84.3,2.2,76.9,9.3,76.3
Student_2745,3745,59.7,53.8,99.6,88.7,82.7,5.9,67.3,5.4,76.4
Student_2746,3746,82.0,79.4,66.7,86.1,79.0,2.4,51.0,7.0,73.7
Student_2747,3747,87.4,70.4,73.8,84.2,85.0,6.8,52.6,7.9,79.4
Student_2748,3748,73.5,77.4,71.7,49.7,53.8,0.0,55.5,9.2,66.0
Student_2749,3749,88.9,74.8,51.5,83.0,79.1,6.1,66.5,8.2,74.6
Student_2750,3750,83.0,63.3,71.3,63.4,67.6,4.7,86.1,8.6,72.5
Student_2751,3751,100.0,74.5,85.6,86.5,89.6,4.2,85.9,8.3,85.3
Student_2752,3752,100.0,60.2,81.5,94.7,76.5,3.7,45.3,5.2,76.2
Student_2753,3753,80.3,91.7,82.4,70.7,78.3,6.8,59.6,7.5,84.0
Student_2754,3754,83.5,58.7,70.5,77.4,62.9,5.1,59.2,8.3,71.0
Student_2755,3755,84.3,72.7,67.1,74.0,88.2,2.6,32.0,5.6,70.9
Student_2756,3756,80.5,62.5,90.2,92.4,84.3,1.4,78.5,6.1,76.2
Student_2757,3757,87.0,81.8,69.0,81.0,83.6,4.3,66.3,5.8,77.7
Student_2758,3758,77.4,71.0,78.5,97.3,69.9,4.0,68.3,8.2,77.2
Student_2759,3759,73.7,68.8,77.0,84.1,70.3,1.7,90.2,6.9,72.7
Student_2760,3760,91.2,85.2,92.5,82.4,80.2,3.9,71.3,6.5,85.1
Student_2761,3761,91.3,75.4,86.7,80.7,71.1,3.1,63.5,5.1,78.2
Student_2762,3762,77.0,81.2,59.5,88.2,82.3,4.0,78.6,6.9,75.1
Student_2763,3763,94.0,63.2,60.7,62.6,56.4,5.1,85.9,6.1,69.5
Student_2764,3764,78.7,58.1,81.9,80.9,73.1,6.2,74.4,7.4,75.8
Student_2765,3765,87.5,76.3,74.2,79.3,96.0,5.4,80.3,5.3,80.4
Student_2766,3766,93.2,71.2,69.5,87.3,82.4,2.9,67.8,7.3,76.0
Student_2767,3767,84.7,82.5,87.2,78.1,79.7,4.6,68.8,6.3,82.1
Student_2768,3768,89.5,74.0,77.2,69.6,97.9,4.1,71.7,5.1,78.2
Student_2769,3769,79.8,77.5,75.6,80.1,54.6,2.0,58.7,5.0,71.1
Student_2770,3770,83.0,55.5,84.4,69.2,69.8,4.6,61.5,5.2,71.7
Student_2771,3771,82.9,97.7,70.5,60.7,74.0,6.8,90.7,6.7,82.7
Student_2772,3772,77.5,73.0,93.8,87.3,86.6,4.0,100.0,7.2,83.4
Student_2773,3773,83.2,83.4,65.5,85.8,86.8,1.6,93.9,7.4,76.9
Student_2774,3774,69.5,65.0,82.9,84.7,69.3,4.0,50.2,7.5,73.1
Student_2775,3775,80.1,78.7,92.2,93.0,88.0,2.2,48.7,5.9,80.4
Student_2776,3776,82.2,59.4,58.5,73.3,74.0,5.3,52.1,8.6,68.7
Student_2777,3777,82.4,80.4,70.9,65.7,90.1,4.8,72.0,6.3,77.3
Student_2778,3778,82.6,70.7,88.7,79.3,67.7,3.7,27.9,7.7,75.9
Student_2779,3779,84.4,75.4,88.9,76.5,76.8,3.5,61.2,6.8,79.1
Student_2780,3780,89.8,83.4,72.9,71.6,73.1,3.7,91.1,7.6,79.0
Student_2781,3781,93.7,60.2,66.2,79.2,88.6,4.0,84.7,6.7,74.1
Student_2782,3782,78.5,66.8,86.5,73.9,72.8,2.8,62.4,7.6,74.5
Student_2783,3783,73.0,80.5,89.2,61.6,77.6,1.9,63.5,7.0,75.9
Student_2784,3784,74.6,100.0,61.0,75.6,83.1,5.7,78.5,8.2,81.1
Student_2785,3785,80.1,73.3,60.6,68.6,83.5,3.4,84.0,5.8,71.2
Student_2786,3786,81.5,82.1,77.7,82.3,86.9,4.3,62.0,4.3,78.6
Student_2787,3787,77.3,73.7,82.6,73.4,80.1,4.4,66.5,5.5,76.5
Student_2788,3788,72.0,98.3,71.4,91.1,73.8,4.5,61.5,8.6,81.6
Student_2789,3789,80.4,54.0,83.2,96.0,74.5,2.2,50.0,6.8,71.5
Student_2790,3790,86.8,76.1,66.5,86.8,78.3,1.5,66.7,7.1,73.6
Student_2791,3791,91.0,55.5,49.6,64.5,80.5,3.1,65.6,5.4,63.6
Student_2792,3792,79.4,44.9,69.9,95.1,76.5,4.6,51.1,7.1,68.5
Student_2793,3793,80.9,78.6,75.8,95.8,78.2,2.9,79.7,5.5,77.9
Student_2794,3794,75.7,76.7,71.7,80.2,62.8,3.5,77.2,5.7,73.0
Student_2795,3795,84.7,71.6,61.1,93.2,84.7,7.2,80.4,6.4,78.1
Student_2796,3796,76.5,73.7,53.2,74.5,79.8,1.2,58.5,7.7,66.6
Student_2797,3797,90.7,100.0,68.8,61.3,88.0,2.9,40.2,7.8,79.5
Student_2798,3798,67.1,71.9,85.8,72.4,78.0,6.8,77.0,7.9,79.2
Student_2799,3799,81.4,81.1,90.1,97.3,60.6,3.9,60.0,4.6,79.9
Student_2800,3800,88.0,67.2,89.3,65.1,74.4,2.9,56.6,7.0,75.5
Student_2801,3801,86.8,78.5,65.2,80.0,76.0,5.8,51.1,6.7,76.2
Student_2802,3802,100.0,72.1,61.2,80.3,85.4,4.1,65.9,4.7,74.6
Student_2803,3803,88.5,70.1,81.0,74.9,57.3,3.5,93.7,7.0,76.0
Student_2804,3804,75.0,96.8,82.6,75.6,78.4,4.3,62.4,6.6,82.2
Student_2805,3805,84.0,89.1,79.8,80.7,83.1,3.0,53.7,7.8,80.8
Student_2806,3806,67.2,76.6,50.8,74.4,71.4,2.5,79.8,7.1,66.5
Student_2807,3807,84.2,47.3,64.6,65.8,78.7,3.8,72.6,6.2,65.6
Student_2808,3808,76.7,70.7,74.6,82.2,71.7,2.5,38.2,8.4,71.8
Student_2809,3809,94.2,100.0,80.8,90.7,70.7,4.0,79.9,4.0,85.4
Student_2810,3810,79.5,72.2,84.2,88.7,73.9,4.5,100.0,6.9,80.2
Student_2811,3811,83.8,88.2,76.7,71.9,70.9,5.3,31.0,4.4,77.0
Student_2812,3812,78.6,92.3,79.0,67.5,84.8,5.7,51.5,5.6,80.8
Student_2813,3813,100.0,77.6,76.0,77.2,70.7,3.4,27.3,7.8,76.8
Student_2814,3814,81.8,64.9,83.2,95.7,69.0,4.7,68.9,5.1,76.4
Student_2815,3815,100.0,45.8,78.8,86.5,95.7,4.7,84.9,4.9,75.7
Student_2816,3816,93.1,83.2,75.8,87.0,87.6,4.5,71.6,10.0,84.2
Student_2817,3817,89.8,65.2,71.8,88.9,59.4,3.3,90.9,5.0,72.8
Student_2818,3818,88.7,77.1,76.0,84.2,70.4,2.5,82.5,9.5,78.5
Student_2819,3819,88.9,60.0,80.8,81.2,80.4,4.8,95.5,6.7,77.6
Student_2820,3820,65.7,71.8,78.2,86.6,81.2,1.4,87.4,6.2,72.9
Student_2821,3821,82.2,75.4,79.6,74.5,63.1,3.6,64.0,7.9,75.6
Student_2822,3822,93.5,78.2,91.1,65.9,89.6,0.2,71.0,9.0,80.1
Student_2823,3823,84.5,61.6,78.2,87.2,86.3,2.0,57.0,5.3,72.4
Student_2824,3824,70.9,89.4,67.2,92.4,82.8,2.7,66.5,6.2,76.5
Student_2825,3825,84.5,67.8,85.6,68.8,91.6,5.6,70.9,8.3,80.3
Student_2826,3826,100.0,54.9,58.6,88.2,82.5,5.0,68.7,7.4,72.5
Student_2827,3827,97.5,73.7,62.0,96.8,82.5,3.2,90.1,8.7,78.6
Student_2828,3828,84.4,75.4,79.0,80.0,93.6,5.1,65.0,7.8,80.9
Student_2829,3829,94.5,76.9,81.2,71.8,89.0,5.3,56.0,9.7,82.8
Student_2830,3830,81.3,91.3,60.1,81.2,69.6,3.8,57.0,7.3,75.3
Student_2831,3831,68.0,72.2,70.4,74.5,84.3,1.9,79.8,7.3,71.2
Student_2832,3832,75.8,73.6,67.7,73.8,71.4,3.7,49.0,7.5,71.1
Student_2833,3833,100.0,61.8,69.2,84.3,83.0,3.9,67.0,6.8,75.1
Student_2834,3834,82.3,84.8,86.3,64.0,82.8,2.2,89.9,8.3,80.6
Student_2835,3835,82.6,77.2,83.5,65.6,64.2,4.6,74.4,7.4,77.5
Student_2836,3836,82.0,70.0,74.8,80.2,76.8,4.4,68.9,8.2,76.1
Student_2837,3837,100.0,52.1,68.4,79.8,80.7,4.7,69.5,8.4,73.7
Student_2838,3838,100.0,92.3,58.8,83.4,73.6,4.4,54.6,7.6,79.4
Student_2839,3839,100.0,60.3,92.0,98.8,81.1,5.1,57.1,7.8,83.0
Student_2840,3840,83.4,67.9,82.1,81.0,86.1,3.7,67.1,5.5,76.5
Student_2841,3841,88.0,79.3,66.5,86.0,77.7,4.3,74.1,6.2,77.1
Student_2842,3842,69.8,60.6,83.6,70.2,80.2,3.4,84.2,8.3,73.3
Student_2843,3843,99.8,57.1,74.2,87.7,91.8,3.1,71.4,9.1,76.9
Student_2844,3844,73.3,49.5,71.6,74.7,82.7,6.0,90.3,4.1,69.5
Student_2845,3845,87.2,83.7,80.2,80.7,80.0,0.9,94.1,6.1,78.8
Student_2846,3846,74.0,68.5,66.1,78.9,68.4,5.3,81.9,7.0,72.4
Student_2847,3847,79.1,100.0,70.9,90.3,84.7,3.1,88.4,5.7,82.5
Student_2848,3848,76.6,63.1,76.5,66.9,81.3,2.9,55.1,5.8,69.8
Student_2849,3849,78.9,63.9,69.0,57.2,90.8,4.4,52.8,7.7,70.7
Student_2850,3850,79.6,68.2,83.0,77.9,78.5,1.8,77.8,9.4,75.8
Student_2851,3851,79.5,77.9,97.4,84.7,59.8,2.8,49.9,4.0,77.5
Student_2852,3852,93.3,69.4,65.9,81.5,61.0,2.7,65.6,6.7,71.4
Student_2853,3853,74.0,82.3,55.0,92.3,85.4,3.7,81.6,7.7,74.9
Student_2854,3854,87.2,63.3,51.0,84.4,72.3,2.8,91.2,8.2,68.9
Student_2855,3855,97.2,58.4,73.2,74.4,82.4,6.4,66.2,7.5,76.7
Student_2856,3856,79.9,53.4,67.0,56.7,79.1,6.7,60.3,9.6,70.2
Student_2857,3857,77.8,48.3,77.5,77.6,76.3,1.0,74.8,7.0,66.8
Student_2858,3858,82.7,68.8,76.6,90.3,77.0,4.8,53.9,9.0,77.5
Student_2859,3859,96.8,71.4,55.8,76.1,69.3,5.3,67.4,6.0,72.5
Student_2860,3860,86.9,67.4,53.2,80.3,77.8,4.8,69.9,7.1,70.9
Student_2861,3861,79.7,89.9,78.6,84.2,72.2,3.0,69.6,5.2,78.8
Student_2862,3862,89.8,89.7,76.6,69.8,74.3,3.6,71.3,8.4,80.8
Student_2863,3863,74.0,71.0,69.9,86.2,74.8,2.9,57.5,6.8,71.6
Student_2864,3864,91.8,53.5,55.1,96.4,75.7,3.4,59.1,7.5,68.2
Student_2865,3865,89.1,68.2,80.7,78.3,87.2,2.2,58.8,6.5,75.5
Student_2866,3866,81.9,67.8,90.3,68.7,76.7,3.8,45.7,7.9,76.5
Student_2867,3867,76.6,67.1,78.3,79.3,88.2,1.7,75.1,7.6,73.8
Student_2868,3868,76.1,66.6,64.8,57.8,93.4,3.7,83.4,5.5,70.0
Student_2869,3869,90.3,67.2,75.5,83.4,86.5,2.1,81.9,5.6,75.2
Student_2870,3870,97.3,70.4,58.6,84.5,83.3,4.3,66.1,7.0,74.8
Student_2871,3871,78.6,67.4,87.7,96.8,81.3,3.0,57.8,8.0,78.2
Student_2872,3872,89.6,77.5,76.0,78.1,86.7,4.4,81.2,9.8,81.7
Student_2873,3873,64.1,79.3,53.8,84.1,78.9,5.6,79.6,7.5,72.5
Student_2874,3874,79.2,64.1,71.4,71.4,87.8,6.4,73.3,8.5,76.0
Student_2875,3875,84.7,90.3,80.6,76.4,84.1,0.2,96.2,4.6,78.8
Student_2876,3876,75.9,63.2,71.0,64.7,74.4,2.7,69.6,10.0,70.0
Student_2877,3877,75.6,55.6,71.7,78.1,87.0,3.5,66.1,7.9,70.4
Student_2878,3878,78.3,79.6,60.3,76.9,78.9,4.7,64.0,6.9,73.6
Student_2879,3879,87.9,65.2,81.8,83.0,76.9,1.5,46.6,6.8,73.2
